-10.0 -4.29032213154
-9.48717948718 -5.17706941933
-8.97435897436 -4.66332145312
-8.46153846154 -3.45421953609
-7.94871794872 -4.30633306455
-7.4358974359 -4.41909024982
-6.92307692308 -4.08246966053
-6.41025641026 -2.24208671197
-5.89743589744 -1.30845048657
-5.38461538462 -2.19216522039
-4.87179487179 -2.59085238802
-4.35897435897 -1.3639037031
-3.84615384615 -1.42968750941
-3.33333333333 -0.446431845373
-2.82051282051 -0.915243509205
-2.30769230769 -1.01846967324
-1.79487179487 -0.881618341063
-1.28205128205 -0.725531310205
-0.769230769231 -0.199562567422
-0.25641025641 0.591918260836
0.25641025641 0.47578663329
0.769230769231 0.808952790867
1.28205128205 1.01873685555
1.79487179487 1.73716447092
2.30769230769 1.9589050699
2.82051282051 2.53839444073
3.33333333333 1.94394020957
3.84615384615 2.6208282667
4.35897435897 3.04117203064
4.87179487179 2.77214818783
5.38461538462 3.69659934957
5.89743589744 4.05194483257
6.41025641026 4.2247140963
6.92307692308 3.40170178041
7.4358974359 3.3489903913
7.94871794872 4.92657915416
8.46153846154 2.893266087
8.97435897436 3.47272542182
9.48717948718 4.0879510302
10.0 6.34521011008
