0.0 -11.3302055999
0.10101010101 -14.1845983373
0.20202020202 -5.68297204616
0.30303030303 -7.2785811155
0.40404040404 -6.72801006654
0.505050505051 -20.7175266687
0.606060606061 -6.93686571065
0.707070707071 -3.12587951657
0.808080808081 2.45882363786
0.909090909091 -15.6738034402
1.0101010101 -4.90496712667
1.11111111111 -16.0331636948
1.21212121212 -8.64224293569
1.31313131313 -4.0336212712
1.41414141414 -5.86655876292
1.51515151515 1.32741704996
1.61616161616 -14.5917680676
1.71717171717 -13.6887352815
1.81818181818 0.149005183845
1.91919191919 -14.1631212713
2.0202020202 -4.88623411485
2.12121212121 -11.6479422483
2.22222222222 -7.23724990157
2.32323232323 -14.9027234413
2.42424242424 -8.69674054906
2.52525252525 -5.52719606623
2.62626262626 -7.77092194676
2.72727272727 -13.669346379
2.82828282828 -11.1291246374
2.92929292929 -7.10071605939
3.0303030303 -11.9715207212
3.13131313131 -5.74636543486
3.23232323232 -4.1352800641
3.33333333333 -17.6500399737
3.43434343434 -14.9433547119
3.53535353535 -13.7650331554
3.63636363636 -18.0311193343
3.73737373737 -15.6754440605
3.83838383838 -23.8626360432
3.93939393939 -12.2087122981
4.0404040404 -10.7483970501
4.14141414141 -9.1842509154
4.24242424242 -13.5121767836
4.34343434343 -16.6370359935
4.44444444444 -19.7087878761
4.54545454545 -16.6126252095
4.64646464646 -11.3026321433
4.74747474747 -19.3382028084
4.84848484848 -17.9985856209
4.94949494949 -15.3189621428
5.05050505051 -10.3521991465
5.15151515152 -15.6881512973
5.25252525253 -11.0048366966
5.35353535354 -17.1633033259
5.45454545455 -22.6573736884
5.55555555556 -14.5623392505
5.65656565657 -24.0814824094
5.75757575758 -11.5735178028
5.85858585859 -19.8004452379
5.9595959596 -14.3990606035
6.06060606061 -29.4296077224
6.16161616162 -11.4260886359
6.26262626263 -15.6498641152
6.36363636364 -23.8987336356
6.46464646465 -19.5165404843
6.56565656566 -21.3228511526
6.66666666667 -28.6627951554
6.76767676768 -12.7910006087
6.86868686869 -22.2803172351
6.9696969697 -18.1146736333
7.07070707071 -19.1195058234
7.17171717172 -25.7929703642
7.27272727273 -21.0850460647
7.37373737374 -16.1018930881
7.47474747475 -30.7244067158
7.57575757576 -12.5227631488
7.67676767677 -21.6905413828
7.77777777778 -24.2053083417
7.87878787879 -27.8858312442
7.9797979798 -19.1484943481
8.08080808081 -16.799102001
8.18181818182 -20.3295490395
8.28282828283 -26.2267751221
8.38383838384 -26.3519965399
8.48484848485 -20.2431813342
8.58585858586 -24.8753152821
8.68686868687 -16.4944305449
8.78787878788 -28.3049688387
8.88888888889 -24.8635262313
8.9898989899 -19.3412072541
9.09090909091 -22.121050629
9.19191919192 -26.5079326737
9.29292929293 -28.093088049
9.39393939394 -21.6530359831
9.49494949495 -18.3668099293
9.59595959596 -21.0929360213
9.69696969697 -22.834678219
9.79797979798 -23.4617526579
9.89898989899 -26.087673588
10.0 -27.5850973576
